id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-1197913,2025-05-19,000001,Vente,264500,11,,RUE VICTOR SCHOELCHER,9663,92160,92002,Antony,92,,,92002000BI0200,,,131,,64,61.19,,,,,,,2,3,Dépendance,,0,,,,,,2.283636,48.736019
2025-1197913,2025-05-19,000001,Vente,264500,11,,RUE VICTOR SCHOELCHER,9663,92160,92002,Antony,92,,,92002000BI0200,,,131,,64,61.19,,,,,,,2,2,Appartement,62,3,,,,,,2.283636,48.736019
2025-1197914,2025-06-13,000001,Vente,363900,48,,RUE DES PRES HAUTS,7180,92290,92019,Châtenay-Malabry,92,,,920190000Z0102,,,287,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.276567,48.769844
2025-1197914,2025-06-13,000001,Vente,363900,48,,RUE DES PRES HAUTS,7180,92290,92019,Châtenay-Malabry,92,,,920190000Z0102,,,101,,68,,,,,,,,2,3,Dépendance,,0,,,,,,2.276567,48.769844
2025-1197914,2025-06-13,000001,Vente,363900,48,,RUE DES PRES HAUTS,7180,92290,92019,Châtenay-Malabry,92,,,920190000Z0102,,,101,,68,,,,,,,,2,2,Appartement,69,3,,,,,,2.276567,48.769844
2025-1197915,2025-06-11,000001,Vente en l'état futur d'achèvement,489000,,,RUE LOUIS PERGAUD,5155,92350,92060,Le Plessis-Robinson,92,,,920600000A0131,,,1016,,,,,,,,,,1,,,,,,,,,,2.270448,48.789365
2025-1197915,2025-06-11,000001,Vente en l'état futur d'achèvement,489000,,,RUE LOUIS PERGAUD,5155,92350,92060,Le Plessis-Robinson,92,,,920600000A0131,,,1120,,,,,,,,,,1,,,,,,,,,,2.270448,48.789365
2025-1197915,2025-06-11,000001,Vente en l'état futur d'achèvement,489000,,,RUE LOUIS PERGAUD,5155,92350,92060,Le Plessis-Robinson,92,,,920600000A0131,,,1051,,,,,,,,,,1,,,,,,,,,,2.270448,48.789365
2025-1197916,2025-06-10,000001,Vente,400000,9,,RUE DE MALABRY,6120,92350,92060,Le Plessis-Robinson,92,,,920600000P0034,,,89,,97,,,,,,,,2,3,Dépendance,,0,,,,,,2.265316,48.776965
2025-1197916,2025-06-10,000001,Vente,400000,9,,RUE DE MALABRY,6120,92350,92060,Le Plessis-Robinson,92,,,920600000P0034,,,89,,97,,,,,,,,2,2,Appartement,96,4,,,,,,2.265316,48.776965
2025-1197916,2025-06-10,000001,Vente,400000,9,,RUE DE MALABRY,6120,92350,92060,Le Plessis-Robinson,92,,,920600000P0034,,,302,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.265316,48.776965
2025-1197917,2025-05-28,000001,Vente,770000,75,,RTE DES GARDES,1000,92190,92048,Meudon,92,,,92048000AC0016,,,27,,35,,,,,,,,2,2,Appartement,120,5,,,,,,2.225529,48.815463
2025-1197917,2025-05-28,000001,Vente,770000,75,,RTE DES GARDES,1000,92190,92048,Meudon,92,,,92048000AC0016,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.225529,48.815463
2025-1197917,2025-05-28,000001,Vente,770000,75,,RTE DES GARDES,1000,92190,92048,Meudon,92,,,92048000AC0016,,,27,,35,,,,,,,,2,3,Dépendance,,0,,,,,,2.225529,48.815463
2025-1197917,2025-05-28,000001,Vente,770000,75,,RTE DES GARDES,1000,92190,92048,Meudon,92,,,92048000AC0016,,,27,,35,,,,,,,,2,3,Dépendance,,0,,,,,,2.225529,48.815463
2025-1197918,2025-06-13,000001,Vente,208000,56,,RUE FENELON,3530,92120,92049,Montrouge,92,,,920490000U0165,,,119,,2,,,,,,,,2,3,Dépendance,,0,,,,,,2.312791,48.810762
2025-1197918,2025-06-13,000001,Vente,208000,56,,RUE FENELON,3530,92120,92049,Montrouge,92,,,920490000U0165,,,119,,2,,,,,,,,2,2,Appartement,21,1,,,,,,2.312791,48.810762
2025-1197919,2025-06-13,000001,Vente,1465000,43,,AV BOURGAIN,0670,92130,92040,Issy-les-Moulineaux,92,,,92040000AH0043,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.264767,48.821182
2025-1197919,2025-06-13,000001,Vente,1465000,43,,AV BOURGAIN,0670,92130,92040,Issy-les-Moulineaux,92,,,92040000AH0043,,,1,,,,,,,,,,1,2,Appartement,161,7,,,,,,2.264767,48.821182
2025-1197920,2025-05-23,000001,Vente,43000,81,,RTE DE LA REINE,8111,92100,92012,Boulogne-Billancourt,92,,,920120000Z0280,,,1403,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.239096,48.839051
2025-1197921,2025-05-23,000001,Vente,238000,1,,RUE GALLIENI,4120,92240,92046,Malakoff,92,,,920460000L0115,,,216,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.30304,48.817209
2025-1197921,2025-05-23,000001,Vente,238000,1,,RUE GALLIENI,4120,92240,92046,Malakoff,92,,,920460000L0115,,,157,,260,,,,,,,,2,2,Appartement,32,1,,,,,,2.30304,48.817209
2025-1197921,2025-05-23,000001,Vente,238000,1,,RUE GALLIENI,4120,92240,92046,Malakoff,92,,,920460000L0115,,,157,,260,,,,,,,,2,3,Dépendance,,0,,,,,,2.30304,48.817209
2025-1197922,2025-06-13,000001,Vente,260000,9,,AV ROBERT SCHUMANN,2202,92360,92048,Meudon,92,,,92048000AR0032,,,43,76.41,88,,,,,,,,2,2,Appartement,82,4,,,,,,2.235099,48.787879
2025-1197922,2025-06-13,000001,Vente,260000,9,,AV ROBERT SCHUMANN,2202,92360,92048,Meudon,92,,,92048000AR0032,,,243,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.235099,48.787879
2025-1197922,2025-06-13,000001,Vente,260000,9,,AV ROBERT SCHUMANN,2202,92360,92048,Meudon,92,,,92048000AR0032,,,43,76.41,88,,,,,,,,2,3,Dépendance,,0,,,,,,2.235099,48.787879
2025-1197923,2025-06-11,000001,Vente,209524,9,,RUE DU PONT NEUF,7179,92350,92060,Le Plessis-Robinson,92,,,920600000S0124,,,422,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.258197,48.779533
2025-1197923,2025-06-11,000001,Vente,209524,9,,RUE DU PONT NEUF,7179,92350,92060,Le Plessis-Robinson,92,,,920600000S0124,,,144,,,,,,,,,,1,2,Appartement,29,1,,,,,,2.258197,48.779533
2025-1197924,2025-06-16,000001,Vente,505540,9,,RUE ERNEST RENAN,3170,92130,92040,Issy-les-Moulineaux,92,,,92040000AC0066,,,354,,507,61.59,,,,,,,2,3,Dépendance,,0,,,,,,2.283592,48.828865
2025-1197924,2025-06-16,000001,Vente,505540,9,,RUE ERNEST RENAN,3170,92130,92040,Issy-les-Moulineaux,92,,,92040000AC0066,,,354,,507,61.59,,,,,,,2,2,Appartement,63,3,,,,,,2.283592,48.828865
2025-1197925,2025-06-12,000001,Vente,20000,78,,RUE DENFERT ROCHEREAU,2541,92100,92012,Boulogne-Billancourt,92,,,920120000Q0119,,,154,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.245987,48.841642
2025-1197926,2025-06-12,000002,Vente,2605000,11,,RUE ALBERT LAURENSON,0055,92100,92012,Boulogne-Billancourt,92,,,920120000Q0147,,,,,,,,,,,,,0,1,Maison,197,5,S,sols,,,145,2.244622,48.842041
2025-1197927,2025-05-20,000001,Vente,266000,87,,AV EDOUARD VAILLANT,3120,92100,92012,Boulogne-Billancourt,92,,,92012000AU0080,,,53,,7,,,,,,,,2,2,Appartement,46,2,,,,,,2.245946,48.834014
2025-1197927,2025-05-20,000001,Vente,266000,87,,AV EDOUARD VAILLANT,3120,92100,92012,Boulogne-Billancourt,92,,,92012000AU0080,,,53,,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.245946,48.834014
2025-1197928,2025-06-13,000001,Vente,128000,27,,RTE DU PAVE BLANC,7149,92140,92023,Clamart,92,,,92023000BO0302,,,2,20.17,7,,,,,,,,2,2,Appartement,20,1,,,,,,2.238355,48.78222
2025-1197928,2025-06-13,000001,Vente,128000,27,,RTE DU PAVE BLANC,7149,92140,92023,Clamart,92,,,92023000BO0302,,,2,20.17,7,,,,,,,,2,3,Dépendance,,0,,,,,,2.238355,48.78222
2025-1197929,2025-06-05,000001,Vente,1190000,43,,RUE FESSART,3536,92100,92012,Boulogne-Billancourt,92,,,920120000P0194,,,248,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.240497,48.842957
2025-1197929,2025-06-05,000001,Vente,1190000,43,,RUE FESSART,3536,92100,92012,Boulogne-Billancourt,92,,,920120000P0194,,,247,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.240497,48.842957
2025-1197929,2025-06-05,000001,Vente,1190000,43,,RUE FESSART,3536,92100,92012,Boulogne-Billancourt,92,,,920120000P0194,,,160,,208,,,,,,,,2,3,Dépendance,,0,,,,,,2.240497,48.842957
2025-1197929,2025-06-05,000001,Vente,1190000,43,,RUE FESSART,3536,92100,92012,Boulogne-Billancourt,92,,,920120000P0194,,,160,,208,,,,,,,,2,2,Appartement,127,4,,,,,,2.240497,48.842957
2025-1197930,2025-06-11,000001,Vente,200000,8,,AV DU PARC,7115,92170,92075,Vanves,92,,,920750000P0026,,,49,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,25,0,,,,,,2.281493,48.819901
2025-1197931,2025-06-05,000001,Vente,1078600,9001,,PARC BEARN,0125,92210,92064,Saint-Cloud,92,,,92064000AE0181,,,647,151.12,,,,,,,,,1,3,Dépendance,,0,,,,,,2.219494,48.84811
2025-1197931,2025-06-05,000001,Vente,1078600,9001,,PARC BEARN,0125,92210,92064,Saint-Cloud,92,,,92064000AE0181,,,3812,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.219494,48.84811
2025-1197931,2025-06-05,000001,Vente,1078600,9001,,PARC BEARN,0125,92210,92064,Saint-Cloud,92,,,92064000AE0181,,,647,151.12,,,,,,,,,1,2,Appartement,159,5,,,,,,2.219494,48.84811
2025-1197931,2025-06-05,000001,Vente,1078600,9001,,PARC BEARN,0125,92210,92064,Saint-Cloud,92,,,92064000AE0181,,,3798,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.219494,48.84811
2025-1197931,2025-06-05,000001,Vente,1078600,9001,,PARC BEARN,0125,92210,92064,Saint-Cloud,92,,,92064000AE0181,,,624,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,95,0,,,,,,2.219494,48.84811
2025-1197932,2025-05-23,000001,Vente,190000,4,,RUE DE NOGENT,0920,92210,92064,Saint-Cloud,92,,,92064000AH0050,,,101,29.23,102,,,,,,,,2,2,Appartement,30,2,,,,,,2.218919,48.842017
2025-1197933,2025-05-06,000001,Vente,388000,133,,RUE VIEUX PONT DE SEVRES,9670,92100,92012,Boulogne-Billancourt,92,,,92012000BL0139,,,11,,36,,,,,,,,2,3,Dépendance,,0,,,,,,2.244953,48.832256
2025-1197933,2025-05-06,000001,Vente,388000,133,,RUE VIEUX PONT DE SEVRES,9670,92100,92012,Boulogne-Billancourt,92,,,92012000BL0139,,,11,,36,,,,,,,,2,2,Appartement,38,3,,,,,,2.244953,48.832256
2025-1197934,2025-06-02,000001,Vente,969800,175,Q,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0273,,,2143,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.243639,48.834949
2025-1197934,2025-06-02,000001,Vente,969800,175,Q,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0273,,,3029,,3062,,,,,,,,2,3,Dépendance,,0,,,,,,2.243639,48.834949
2025-1197934,2025-06-02,000001,Vente,969800,175,Q,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0273,,,3029,,3062,,,,,,,,2,2,Appartement,92,4,,,,,,2.243639,48.834949
2025-1197935,2025-06-03,000001,Vente,210000,39,,AV ARISTIDE BRIAND,0045,92120,92049,Montrouge,92,,,920490000D0068,,,13,42.83,9,,,,,,,,2,2,Appartement,42,3,,,,,,2.326045,48.819009
2025-1197936,2025-05-27,000001,Vente,25000,60,,RUE PERIER,7150,92120,92049,Montrouge,92,,,920490000M0128,,,132,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.313955,48.815008
2025-1197937,2025-06-13,000001,Vente,117120,13,,RUE ANDRE THEURIET,0020,92340,92014,Bourg-la-Reine,92,,,920140000N0117,,,107,,38,21.46,,,,,,,2,2,Appartement,21,1,,,,,,2.312518,48.778439
2025-1197937,2025-06-13,000001,Vente,117120,13,,RUE ANDRE THEURIET,0020,92340,92014,Bourg-la-Reine,92,,,920140000N0117,,,190,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.312518,48.778439
2025-1197938,2025-04-17,000001,Vente,150103,48,,RUE DE LA REPUBLIQUE,8141,92170,92075,Vanves,92,,,920750000M0052,,,70,50.3,,,,,,,,,1,2,Appartement,60,3,,,,,,2.285176,48.819
2025-1197939,2025-06-13,000001,Vente,676000,31,,RUE GOUNOD,0620,92210,92064,Saint-Cloud,92,,,92064000AI0431,,,202,132.77,220,,,,,,,,2,2,Appartement,134,4,,,,,,2.209438,48.842389
2025-1197939,2025-06-13,000001,Vente,676000,31,,RUE GOUNOD,0620,92210,92064,Saint-Cloud,92,,,92064000AI0431,,,202,132.77,220,,,,,,,,2,3,Dépendance,,0,,,,,,2.209438,48.842389
2025-1197939,2025-06-13,000001,Vente,676000,31,,RUE GOUNOD,0620,92210,92064,Saint-Cloud,92,,,92064000AI0431,,,219,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.209438,48.842389
2025-1197940,2025-05-23,000001,Vente,147200,27,,RUE DES LONGS PRES,5170,92100,92012,Boulogne-Billancourt,92,,,92012000BL0196,,,6131,,,,,,,,,,1,2,Appartement,17,1,,,,,,2.248299,48.83076
2025-1197941,2025-06-06,000001,Vente,150000,5,,RUE DE SACLAY,8515,92290,92019,Châtenay-Malabry,92,,,92019000AP0145,,,172,32.11,94,,,,,,,,2,2,Appartement,37,1,,,,,,2.282552,48.761364
2025-1197941,2025-06-06,000001,Vente,150000,5,,RUE DE SACLAY,8515,92290,92019,Châtenay-Malabry,92,,,92019000AP0145,,,172,32.11,94,,,,,,,,2,3,Dépendance,,0,,,,,,2.282552,48.761364
2025-1197941,2025-06-06,000001,Vente,150000,5,,RUE DE SACLAY,8515,92290,92019,Châtenay-Malabry,92,,,92019000AP0145,,,236,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.282552,48.761364
2025-1197942,2025-06-12,000001,Vente,185310,114,,RUE DU CHATEAU,1425,92100,92012,Boulogne-Billancourt,92,,,920120000P0086,,,34,18.2,59,,,,,,,,2,2,Appartement,18,1,,,,,,2.240974,48.842702
2025-1197943,2025-05-27,000001,Vente,1380300,57,,RUE PERIER,7150,92120,92049,Montrouge,92,,,920490000N0120,,,2,0.34,500,164.5,,,,,,,2,3,Dépendance,,0,,,,,,2.314104,48.814534
2025-1197943,2025-05-27,000001,Vente,1380300,57,,RUE PERIER,7150,92120,92049,Montrouge,92,,,920490000N0120,,,2,0.34,500,164.5,,,,,,,2,2,Appartement,129,4,,,,,,2.314104,48.814534
2025-1197944,2025-06-06,000001,Vente,463500,59,,BD GALLIENI,4115,92130,92040,Issy-les-Moulineaux,92,,,920400000T0257,,,14,,42,60.34,,,,,,,2,3,Dépendance,,0,,,,,,2.2681,48.82489
2025-1197944,2025-06-06,000001,Vente,463500,59,,BD GALLIENI,4115,92130,92040,Issy-les-Moulineaux,92,,,920400000T0257,,,14,,42,60.34,,,,,,,2,2,Appartement,59,3,,,,,,2.2681,48.82489
2025-1197945,2025-06-13,000001,Vente,265000,18,,RUE D'OLOMOUC,6805,92160,92002,Antony,92,,,920020000B0330,,,46,41.71,,,,,,,,,1,2,Appartement,42,2,,,,,,2.311839,48.763901
2025-1197945,2025-06-13,000001,Vente,265000,16,,RUE D'OLOMOUC,6805,92160,92002,Antony,92,,,920020000B0330,,,169,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.311839,48.763901
2025-1197946,2025-06-12,000001,Vente,169000,6,,AV DU GENERAL LECLERC,4125,92340,92014,Bourg-la-Reine,92,,,920140000C0209,,,20,43.85,,,,,,,,,1,2,Appartement,43,3,,,,,,2.318307,48.787737
2025-1197947,2025-06-10,000001,Vente,480000,17,,RUE FOUCHER LEPELLETIER,3555,92130,92040,Issy-les-Moulineaux,92,,,92040000AB0048,,,47,64.87,,,,,,,,,1,3,Dépendance,,0,,,,,,2.280247,48.83067
2025-1197947,2025-06-10,000001,Vente,480000,17,,RUE FOUCHER LEPELLETIER,3555,92130,92040,Issy-les-Moulineaux,92,,,92040000AB0048,,,47,64.87,,,,,,,,,1,2,Appartement,64,3,,,,,,2.280247,48.83067
2025-1197948,2025-06-11,000001,Vente,527950,1465,,AV ROGER SALENGRO,1020,92370,92022,Chaville,92,,,92022000AE0427,,,186,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.187996,48.808432
2025-1197948,2025-06-11,000001,Vente,527950,17,,PL DU MARCHE,0765,92370,92022,Chaville,92,,,92022000AE0427,,,226,,81,78.26,,,,,,,2,2,Appartement,78,4,,,,,,2.187996,48.808432
2025-1197948,2025-06-11,000001,Vente,527950,17,,PL DU MARCHE,0765,92370,92022,Chaville,92,,,92022000AE0427,,,226,,81,78.26,,,,,,,2,3,Dépendance,,0,,,,,,2.187996,48.808432
2025-1197949,2025-06-10,000001,Vente,430000,62,B,BD DU MARECHAL JOFFRE,6130,92340,92014,Bourg-la-Reine,92,,,920140000J0098,,,17,105.08,46,,,,,,,,2,3,Dépendance,,0,,,,,,2.314032,48.781935
2025-1197949,2025-06-10,000001,Vente,430000,62,B,BD DU MARECHAL JOFFRE,6130,92340,92014,Bourg-la-Reine,92,,,920140000J0098,,,17,105.08,46,,,,,,,,2,2,Appartement,106,5,,,,,,2.314032,48.781935
2025-1197949,2025-06-10,000001,Vente,430000,62,B,BD DU MARECHAL JOFFRE,6130,92340,92014,Bourg-la-Reine,92,,,920140000J0098,,,17,105.08,46,,,,,,,,2,3,Dépendance,,0,,,,,,2.314032,48.781935
2025-1197950,2025-06-13,000001,Echange,30000,2,,QUAI MAUD FONTENOY,6153,92350,92060,Le Plessis-Robinson,92,,,920600000Y0091,,,231,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.244474,48.77663
2025-1197951,2025-06-13,000002,Echange,20000,2,,QUAI MAUD FONTENOY,6153,92350,92060,Le Plessis-Robinson,92,,,920600000Y0091,,,233,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.244474,48.77663
2025-1197952,2025-06-17,000001,Vente,135873,4,,ALL EDGAR BRANDT,3101,92320,92020,Châtillon,92,,,920200000V0056,,,71,26.67,,,,,,,,,1,4,Local industriel. commercial ou assimilé,26,0,,,,,,2.285474,48.806493
2025-1197953,2025-06-13,000001,Vente,1,47,,AV HENRI GINOUX,4140,92120,92049,Montrouge,92,,,920490000D0152,,,,,,,,,,,,,0,,,,,S,sols,,,108,2.322728,48.818337
2025-1197953,2025-06-13,000001,Vente,1,45,,AV HENRI GINOUX,4140,92120,92049,Montrouge,92,,,920490000D0154,,,,,,,,,,,,,0,,,,,S,sols,,,143,2.322839,48.818478
2025-1197953,2025-06-13,000001,Vente,1,43,,AV HENRI GINOUX,4140,92120,92049,Montrouge,92,,,920490000D0156,,,,,,,,,,,,,0,,,,,S,sols,,,65,2.322916,48.818572
2025-1197953,2025-06-13,000001,Vente,1,39,,AV HENRI GINOUX,4140,92120,92049,Montrouge,92,,,920490000D0158,,,,,,,,,,,,,0,,,,,S,sols,,,165,2.323161,48.818894
2025-1197953,2025-06-13,000001,Vente,1,21,,RUE GEORGES BOUZERAIT,4132,92120,92049,Montrouge,92,,,920490000D0160,,,,,,,,,,,,,0,,,,,S,sols,,,101,2.323357,48.819109
2025-1197953,2025-06-13,000001,Vente,1,20,,RUE GEORGES BOUZERAIT,4132,92120,92049,Montrouge,92,,,920490000D0166,,,,,,,,,,,,,0,,,,,S,sols,,,169,2.323524,48.819317
2025-1197953,2025-06-13,000001,Vente,1,31,,AV HENRI GINOUX,4140,92120,92049,Montrouge,92,,,920490000D0168,,,,,,,,,,,,,0,,,,,S,sols,,,117,2.323616,48.819473
2025-1197954,2025-06-11,000001,Vente,380000,162,,RUE MAURICE ARNOUX,6150,92120,92049,Montrouge,92,,,920490000V0056,,,107,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.308187,48.811298
2025-1197954,2025-06-11,000001,Vente,380000,164,,RUE MAURICE ARNOUX,6150,92120,92049,Montrouge,92,,,920490000V0056,,,106,,111,,,,,,,,2,4,Local industriel. commercial ou assimilé,105,0,,,,,,2.308187,48.811298
2025-1197955,2025-06-05,000001,Vente,23000,113,,AV DIVISION LECLERC,2520,92160,92002,Antony,92,,,92002000CD0059,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.303868,48.744822
2025-1197955,2025-06-05,000001,Vente,23000,113,,AV DIVISION LECLERC,2520,92160,92002,Antony,92,,,92002000CD0059,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.303868,48.744822
2025-1197956,2025-06-10,000001,Vente,295500,52,,RUE D EREVAN,3165,92130,92040,Issy-les-Moulineaux,92,,,92040000AJ0348,,,3540,,6376,,,,,,,,2,3,Dépendance,,0,,,,,,2.259625,48.817687
2025-1197956,2025-06-10,000001,Vente,295500,64,,RUE DE L EGALITE,3130,92130,92040,Issy-les-Moulineaux,92,,,92040000AJ0348,,,6376,,6458,49.11,,,,,,,2,3,Dépendance,,0,,,,,,2.259625,48.817687
2025-1197956,2025-06-10,000001,Vente,295500,64,,RUE DE L EGALITE,3130,92130,92040,Issy-les-Moulineaux,92,,,92040000AJ0348,,,6376,,6458,49.11,,,,,,,2,2,Appartement,48,2,,,,,,2.259625,48.817687
2025-1197957,2025-06-06,000001,Vente,630000,134,B,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BG0041,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.24416,48.828286
2025-1197957,2025-06-06,000001,Vente,630000,134,B,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BG0041,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.24416,48.828286
2025-1197957,2025-06-06,000001,Vente,630000,134,B,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BG0041,,,22,113.28,,,,,,,,,1,4,Local industriel. commercial ou assimilé,110,0,,,,,,2.24416,48.828286
2025-1197958,2025-06-06,000001,Vente,134000,1,,AV ARISTIDE BRIAND,0110,92160,92002,Antony,92,,,920020000P0028,,,331,26.09,,,,,,,,,1,2,Appartement,24,1,,,,,,2.304761,48.753724
2025-1197959,2025-05-27,000001,Vente,141000,2,,ALL MIRABEAU,6191,92240,92046,Malakoff,92,,,920460000P0202,,,2,18.67,,,,,,,,,1,2,Appartement,18,1,,,,,,2.291265,48.815465
2025-1197959,2025-05-27,000001,Vente,141000,2,,ALL MIRABEAU,6191,92240,92046,Malakoff,92,,,920460000P0202,,,2,18.67,,,,,,,,,1,3,Dépendance,,0,,,,,,2.291265,48.815465
2025-1197960,2025-05-23,000001,Vente,215000,1,,RUE GUY MOQUET,4185,92320,92020,Châtillon,92,,,920200000C0085,,,37,48.08,9,,,,,,,,2,3,Dépendance,,0,,,,,,2.291905,48.806299
2025-1197960,2025-05-23,000001,Vente,215000,1,,RUE GUY MOQUET,4185,92320,92020,Châtillon,92,,,920200000C0085,,,37,48.08,9,,,,,,,,2,2,Appartement,50,2,,,,,,2.291905,48.806299
2025-1197961,2025-05-28,000001,Vente,507150,82,,RUE DE CHATILLON,1497,92140,92023,Clamart,92,,,92023000AH0097,,,71,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.276089,48.801548
2025-1197961,2025-05-28,000001,Vente,507150,82,,RUE DE CHATILLON,1497,92140,92023,Clamart,92,,,92023000AH0097,,,20,,,,,,,,,,1,2,Appartement,89,4,,,,,,2.276089,48.801548
2025-1197962,2025-05-28,000001,Vente en l'état futur d'achèvement,6000,155,,AV DU GEN DE GAULLE,4127,92170,92075,Vanves,92,,,920750000R0055,,,127,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.274877,48.815886
2025-1197963,2025-05-27,000001,Vente,60000,8,,RUE EDOUARD BRANLY,0676,92130,92040,Issy-les-Moulineaux,92,,,92040000AF0004,,,842,,843,,844,,845,,,,4,2,Appartement,13,1,,,,,,2.270733,48.822548
2025-1197964,2025-05-27,000001,Vente,565000,10,,CITE VICTOR HUGO,9652,92140,92023,Clamart,92,,,920230000G0172,,,,,,,,,,,,,0,1,Maison,85,3,S,sols,,,121,2.271202,48.810178
2025-1197965,2025-06-03,000001,Vente,495000,7,,RUE SOLFERINO,8570,92100,92012,Boulogne-Billancourt,92,,,92012000BG0015,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.243206,48.828213
2025-1197965,2025-06-03,000001,Vente,495000,7,,RUE SOLFERINO,8570,92100,92012,Boulogne-Billancourt,92,,,92012000BG0015,,,26,,,,,,,,,,1,2,Appartement,63,3,,,,,,2.243206,48.828213
2025-1197966,2025-06-18,000001,Vente,770500,21,B,AV RAYMOND CROLAND,8115,92260,92032,Fontenay-aux-Roses,92,,,920320000J0268,,,,,,,,,,,,,0,,,,,S,sols,,,2,2.280483,48.785273
2025-1197966,2025-06-18,000001,Vente,770500,21,B,AV RAYMOND CROLAND,8115,92260,92032,Fontenay-aux-Roses,92,,,920320000J0269,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,178,2.28046,48.785344
2025-1197966,2025-06-18,000001,Vente,770500,21,B,AV RAYMOND CROLAND,8115,92260,92032,Fontenay-aux-Roses,92,,,920320000J0274,,,,,,,,,,,,,0,,,,,S,sols,,,3,2.280407,48.785431
2025-1197966,2025-06-18,000001,Vente,770500,23,,AV RAYMOND CROLAND,8115,92260,92032,Fontenay-aux-Roses,92,,,920320000J0277,,,,,,,,,,,,,0,1,Maison,260,7,S,sols,,,359,2.280642,48.785358
2025-1197967,2025-05-27,000001,Vente,512000,35,,RUE DU PDT ROOSEVELT,7268,92140,92023,Clamart,92,,,920230000Z0073,,,69,71.71,,,,,,,,,1,2,Appartement,70,4,,,,,,2.257947,48.804943
2025-1197967,2025-05-27,000001,Vente,512000,35,,RUE DU PDT ROOSEVELT,7268,92140,92023,Clamart,92,,,920230000Z0073,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.257947,48.804943
2025-1197967,2025-05-27,000001,Vente,512000,35,,RUE DU PDT ROOSEVELT,7268,92140,92023,Clamart,92,,,920230000Z0073,,,31,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.257947,48.804943
2025-1197968,2025-06-05,000001,Vente,537000,8,,RUE AUGUSTE GERVAIS,0090,92130,92040,Issy-les-Moulineaux,92,,,92040000AF0168,,,10,72.09,27,,,,,,,,2,4,Local industriel. commercial ou assimilé,71,0,,,,,,2.273002,48.823184
2025-1197969,2025-05-27,000001,Vente,330000,25,,RUE DE L'OISEAU BLEU,6830,92290,92019,Châtenay-Malabry,92,,,92019000AM0160,,,332,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.291179,48.764185
